date,temperature
09/12/2011,16.74743056
10/12/2011,8.334375
11/12/2011,1.493263889
12/12/2011,4.160347222
13/12/2011,4.727013889
14/12/2011,5.505555556
15/12/2011,3.780694444
16/12/2011,4.026458333
17/12/2011,2.436666667
18/12/2011,1.042777778
19/12/2011,-0.161597222
20/12/2011,-0.44875
21/12/2011,2.362777778
22/12/2011,2.39
23/12/2011,6.272638889
24/12/2011,3.866527778
25/12/2011,3.312847222
26/12/2011,7.108472222
27/12/2011,6.704513889
28/12/2011,4.783680556
29/12/2011,3.788819444
30/12/2011,1.792361111
31/12/2011,1.710972222
01/01/2012,7.769097222
02/01/2012,-11.99993056
03/01/2012,10.3575
04/01/2012,4.461527778
05/01/2012,16.91340278
06/01/2012,12.64076389
07/01/2012,19.02055556
08/01/2012,21.10861111
09/01/2012,14.87013889
10/01/2012,11.32472222
11/01/2012,6.432361111
12/01/2012,-2.1975
13/01/2012,1.723194444
14/01/2012,1.011111111
15/01/2012,-1.720277778
16/01/2012,-1.726041667
17/01/2012,-0.164930556
18/01/2012,-0.573333333
19/01/2012,3.102291667
20/01/2012,1.525694444
21/01/2012,1.929027778
22/01/2012,3.813680556
23/01/2012,3.230347222
24/01/2012,1.253819444
25/01/2012,0.61625
26/01/2012,-1.921597222
27/01/2012,-1.669791667
28/01/2012,-2.366527778
29/01/2012,-6.132361111
30/01/2012,-7.337916667
31/01/2012,-9.651944444
01/02/2012,8.635416667
02/02/2012,-14.56451389
03/02/2012,7.309027778
04/02/2012,7.170694444
05/02/2012,17.85451389
06/02/2012,12.16125
07/02/2012,16.66083333
08/02/2012,23.66069444
09/02/2012,14.86986111
10/02/2012,13.06381944
11/02/2012,8.017222222
12/02/2012,-0.495833333
13/02/2012,-3.648402778
14/02/2012,-0.709583333
15/02/2012,2.560833333
16/02/2012,1.592013889
17/02/2012,4.615833333
18/02/2012,5.254861111
19/02/2012,3.957777778
20/02/2012,0.566041667
21/02/2012,0.692152778
22/02/2012,5.812986111
23/02/2012,7.564236111
24/02/2012,9.704722222
25/02/2012,6.049722222
26/02/2012,4.014097222
27/02/2012,2.399930556
28/02/2012,6.93125
29/02/2012,9.938680556
01/03/2012,5.074861111
02/03/2012,-14.44736111
03/03/2012,6.295277778
04/03/2012,9.767222222
05/03/2012,14.99520833
06/03/2012,9.245833333
07/03/2012,18.20493056
08/03/2012,20.97631944
09/03/2012,17.19354167
10/03/2012,14.20965278
11/03/2012,8.220972222
12/03/2012,0.41875
13/03/2012,6.649722222
14/03/2012,5.609444444
15/03/2012,7.6375
16/03/2012,10.99798611
17/03/2012,12.62423611
18/03/2012,10.03208333
19/03/2012,6.465486111
20/03/2012,6.046180556
21/03/2012,9.63125
22/03/2012,8.910277778
23/03/2012,8.503333333
24/03/2012,9.5275
25/03/2012,10.76701389
26/03/2012,8.295555556
27/03/2012,9.658958333
28/03/2012,12.21604167
29/03/2012,8.823125
30/03/2012,7.655972222
31/03/2012,6.224097222
01/04/2012,5.009375
02/04/2012,-12.76902778
03/04/2012,7.268194444
04/04/2012,7.331041667
05/04/2012,14.735
06/04/2012,11.82652778
07/04/2012,21.07784722
08/04/2012,21.17715278
09/04/2012,16.876875
10/04/2012,13.17881944
11/04/2012,8.079722222
12/04/2012,2.246111111
13/04/2012,7.320486111
14/04/2012,6.615277778
15/04/2012,7.759722222
16/04/2012,5.886319444
17/04/2012,5.162569444
18/04/2012,7.057986111
19/04/2012,9.182430556
20/04/2012,9.760208333
21/04/2012,8.817430556
22/04/2012,8.89625
23/04/2012,7.979652778
24/04/2012,8.604166667
25/04/2012,11.4
26/04/2012,14.74333333
27/04/2012,17.35666667
28/04/2012,21.77888889
29/04/2012,21.855625
30/04/2012,18.060625
01/05/2012,3.251319444
02/05/2012,-14.58347222
03/05/2012,4.4575
04/05/2012,3.939722222
05/05/2012,11.31791667
06/05/2012,9.900555556
07/05/2012,19.60611111
08/05/2012,19.32444444
09/05/2012,14.09694444
10/05/2012,12.69152778
11/05/2012,7.858680556
12/05/2012,-0.074444444
13/05/2012,7.274722222
14/05/2012,10.16694444
15/05/2012,10.35916667
16/05/2012,8.425694444
17/05/2012,8.964791667
18/05/2012,12.79333333
19/05/2012,18.13722222
20/05/2012,20.68201389
21/05/2012,20.86618056
22/05/2012,22.29923611
23/05/2012,22.97319444
24/05/2012,19.59402778
25/05/2012,16.45069444
26/05/2012,16.72631944
27/05/2012,17.74479167
28/05/2012,18.23256944
29/05/2012,17.55222222
30/05/2012,16.34729167
31/05/2012,15.30430556
01/06/2012,2.484583333
02/06/2012,-16.45729167
03/06/2012,3.854375
04/06/2012,2.916527778
05/06/2012,6.639930556
06/06/2012,10.85527778
07/06/2012,20.15465278
08/06/2012,20.21013889
09/06/2012,14.00611111
10/06/2012,14.88951389
11/06/2012,4.683055556
12/06/2012,-1.914097222
13/06/2012,14.07944444
14/06/2012,11.84951389
15/06/2012,16.585
16/06/2012,19.05055556
17/06/2012,18.179375
18/06/2012,21.27659722
19/06/2012,19.69381944
20/06/2012,16.93173611
21/06/2012,15.041875
22/06/2012,18.39138889
23/06/2012,16.99006944
24/06/2012,16.86451389
25/06/2012,14.56444444
26/06/2012,13.88868056
27/06/2012,16.24680556
28/06/2012,21.08736111
29/06/2012,24.96513889
30/06/2012,24.38569444
01/07/2012,3.160277778
02/07/2012,-15.35972222
03/07/2012,3.030486111
04/07/2012,2.695347222
05/07/2012,9.908194444
06/07/2012,16.95611111
07/07/2012,19.50611111
08/07/2012,17.96375
09/07/2012,14.75597222
10/07/2012,9.800555556
11/07/2012,8.263125
12/07/2012,-4.616111111
13/07/2012,14.20451389
14/07/2012,15.83534722
15/07/2012,15.97888889
16/07/2012,15.40138889
17/07/2012,15.76138889
18/07/2012,19.08458333
19/07/2012,18.72340278
20/07/2012,15.57916667
21/07/2012,13.81375
22/07/2012,14.44305556
23/07/2012,17.38847222
24/07/2012,21.39965278
25/07/2012,25.17048611
26/07/2012,25.24347222
27/07/2012,25.72979167
28/07/2012,21.65243056
29/07/2012,19.01534722
30/07/2012,16.63381944
31/07/2012,17.54826389
01/08/2012,3.217777778
02/08/2012,-10.16298611
03/08/2012,4.425625
04/08/2012,1.377083333
05/08/2012,14.22111111
06/08/2012,19.47020833
07/08/2012,19.85972222
08/08/2012,18.14986111
09/08/2012,19.26444444
10/08/2012,8.589513889
11/08/2012,7.633472222
12/08/2012,-7.811111111
13/08/2012,17.660625
14/08/2012,18.46673611
15/08/2012,19.76027778
16/08/2012,17.39222222
17/08/2012,18.38722222
18/08/2012,21.95868056
19/08/2012,26.16909722
20/08/2012,27.56506944
21/08/2012,25.38569444
22/08/2012,21.88652778
23/08/2012,18.61152778
24/08/2012,17.88923611
25/08/2012,21.02340278
26/08/2012,16.89298611
27/08/2012,16.68979167
28/08/2012,18.63743056
29/08/2012,21.54083333
30/08/2012,18.82847222
31/08/2012,15.68048611
01/09/2012,3.494930556
02/09/2012,-9.541180556
03/09/2012,3.889375
04/09/2012,3.832222222
05/09/2012,15.96388889
06/09/2012,17.12784722
07/09/2012,18.83493056
08/09/2012,17.24527778
09/09/2012,20.42868056
10/09/2012,7.992777778
11/09/2012,7.548263889
12/09/2012,-3.713958333
13/09/2012,11.65041667
14/09/2012,12.801875
15/09/2012,14.10819444
16/09/2012,14.35472222
17/09/2012,15.56576389
18/09/2012,16.521875
19/09/2012,11.62451389
20/09/2012,9.768472222
21/09/2012,10.86368056
22/09/2012,11.89888889
23/09/2012,9.504930556
24/09/2012,14.74833333
25/09/2012,15.183125
26/09/2012,16.01256944
27/09/2012,12.88881944
28/09/2012,13.4025
29/09/2012,11.70847222
30/09/2012,10.25715278
01/10/2012,4.632986111
02/10/2012,-11.75291667
03/10/2012,7.279444444
04/10/2012,12.66368056
05/10/2012,20.40798611
06/10/2012,15.341875
07/10/2012,19.17013889
08/10/2012,16.17729167
09/10/2012,22.53409722
10/10/2012,6.230902778
11/10/2012,6.789652778
12/10/2012,1.031944444
13/10/2012,9.414305556
14/10/2012,9.274722222
15/10/2012,8.303194444
16/10/2012,8.117638889
17/10/2012,10.60125
18/10/2012,13.06951389
19/10/2012,15.31180556
20/10/2012,14.43958333
21/10/2012,12.54493056
22/10/2012,8.782777778
23/10/2012,9.907847222
24/10/2012,7.638680556
25/10/2012,9.000972222
26/10/2012,3.7425
27/10/2012,0.155
28/10/2012,0.002291667
29/10/2012,-0.891388889
30/10/2012,2.974444444
31/10/2012,4.555069444
01/11/2012,6.013333333
02/11/2012,-13.53972222
03/11/2012,7.255972222
04/11/2012,9.27125
05/11/2012,22.63451389
06/11/2012,15.52041667
07/11/2012,17.46368056
08/11/2012,15.90875
09/11/2012,19.14881944
10/11/2012,7.030486111
11/11/2012,8.934652778
12/11/2012,-3.302222222
13/11/2012,2.308125
14/11/2012,0.361111111
15/11/2012,-1.058819444
16/11/2012,1.078194444
17/11/2012,1.060069444
18/11/2012,4.789375
19/11/2012,5.999444444
20/11/2012,4.131875
21/11/2012,5.423958333
22/11/2012,5.790277778
23/11/2012,3.555208333
24/11/2012,7.579027778
25/11/2012,9.661736111
26/11/2012,6.693819444
27/11/2012,7.921458333
28/11/2012,5.300416667
29/11/2012,1.912569444
30/11/2012,0.510208333
01/12/2012,6.083055556
02/12/2012,-11.66618056
03/12/2012,8.004236111
04/12/2012,7.820555556
05/12/2012,10.80409722
06/12/2012,15.06263889
07/12/2012,14.339375
08/12/2012,15.89145833
09/12/2012,12.01951389
10/12/2012,7.450625
11/12/2012,6.708333333
12/12/2012,-4.180625
13/12/2012,-3.921388889
14/12/2012,0.335138889
15/12/2012,4.425486111
16/12/2012,4.458263889
17/12/2012,3.635069444
18/12/2012,3.964583333
19/12/2012,2.785069444
20/12/2012,1.203125
21/12/2012,-0.619583333
22/12/2012,1.758680556
23/12/2012,6.950833333
24/12/2012,8.5975
25/12/2012,10.24013889
26/12/2012,7.05625
27/12/2012,7.440347222
28/12/2012,1.71625
29/12/2012,6.449444444
30/12/2012,6.796944444
31/12/2012,7.142083333
01/01/2013,6.185902778
02/01/2013,4.848402778
03/01/2013,0.820625
04/01/2013,-0.598958333
05/01/2013,9.760972222
06/01/2013,12.585625
07/01/2013,19.09041667
08/01/2013,22.48486111
09/01/2013,14.13305556
10/01/2013,7.559652778
11/01/2013,6.387638889
12/01/2013,4.669305556
13/01/2013,-4.464444444
14/01/2013,-3.518125
15/01/2013,-5.280486111
16/01/2013,-4.075069444
17/01/2013,-3.468680556
18/01/2013,-4.642847222
19/01/2013,-6.937361111
20/01/2013,-6.435138889
21/01/2013,-6.509861111
22/01/2013,-7.440972222
23/01/2013,-7.090416667
24/01/2013,-6.131736111
25/01/2013,-7.031111111
26/01/2013,-5.115833333
27/01/2013,-0.313611111
28/01/2013,2.724722222
29/01/2013,6.065208333
30/01/2013,10.1525
31/01/2013,6.473125
01/02/2013,4.060277778
02/02/2013,1.982222222
03/02/2013,0.703680556
04/02/2013,-0.096875
05/02/2013,10.37902778
06/02/2013,9.177430556
07/02/2013,19.61645833
08/02/2013,26.24090278
09/02/2013,15.35784722
10/02/2013,7.192986111
11/02/2013,11.77944444
12/02/2013,4.109861111
13/02/2013,-2.582083333
14/02/2013,-2.515694444
15/02/2013,-0.474305556
16/02/2013,1.249930556
17/02/2013,0.801458333
18/02/2013,0.242361111
19/02/2013,0.086805556
20/02/2013,-2.015902778
21/02/2013,-4.380277778
22/02/2013,-5.213472222
23/02/2013,-4.598611111
24/02/2013,-1.137013889
25/02/2013,0.147152778
26/02/2013,0.052152778
27/02/2013,-0.584791667
28/02/2013,0.281041667
01/03/2013,6.468333333
02/03/2013,1.160763889
03/03/2013,0.947430556
04/03/2013,-0.649027778
05/03/2013,11.56826389
06/03/2013,10.89930556
07/03/2013,18.79958333
08/03/2013,25.08291667
09/03/2013,18.73388889
10/03/2013,7.711180556
11/03/2013,9.551111111
12/03/2013,-0.892361111
13/03/2013,-5.790555556
14/03/2013,-6.168402778
15/03/2013,-3.956111111
16/03/2013,-2.036111111
17/03/2013,2.175
18/03/2013,1.097847222
19/03/2013,0.131597222
20/03/2013,0.187916667
21/03/2013,-0.285
22/03/2013,-2.798680556
23/03/2013,-4.826527778
24/03/2013,-5.605833333
25/03/2013,-3.962013889
26/03/2013,-2.861041667
27/03/2013,-2.377569444
28/03/2013,-0.213333333
29/03/2013,0.435
30/03/2013,-0.222222222
31/03/2013,-1.485138889
01/04/2013,9.510972222
02/04/2013,3.856875
03/04/2013,2.890208333
04/04/2013,-0.148402778
05/04/2013,10.93909722
06/04/2013,13.36083333
07/04/2013,19.43229167
08/04/2013,21.13111111
09/04/2013,19.54208333
10/04/2013,9.584097222
11/04/2013,8.974861111
12/04/2013,-0.33125
13/04/2013,10.09770833
14/04/2013,11.74833333
15/04/2013,17.17784722
16/04/2013,15.72638889
17/04/2013,16.84555556
18/04/2013,18.15451389
19/04/2013,12.21756944
20/04/2013,7.898680556
21/04/2013,10.87027778
22/04/2013,10.91715278
23/04/2013,13.06923611
24/04/2013,15.55027778
25/04/2013,16.65861111
26/04/2013,16.00944444
27/04/2013,5.841875
28/04/2013,6.585625
29/04/2013,10.24833333
30/04/2013,8.291805556
01/05/2013,7.437986111
02/05/2013,2.838055556
03/05/2013,4.732152778
04/05/2013,0.509583333
05/05/2013,14.21263889
06/05/2013,14.91611111
07/05/2013,19.48326389
08/05/2013,22.77284722
09/05/2013,20.41048611
10/05/2013,11.49743056
11/05/2013,6.406180556
12/05/2013,2.613333333
13/05/2013,9.032013889
14/05/2013,13.42479167
15/05/2013,17.25868056
16/05/2013,17.47265734
17/05/2013,17.48652778
18/05/2013,13.32201389
19/05/2013,13.72631944
20/05/2013,12.74118056
21/05/2013,12.39201389
22/05/2013,8.957569444
23/05/2013,8.794375
24/05/2013,6.901458333
25/05/2013,8.575694444
26/05/2013,7.678819444
27/05/2013,9.128333333
28/05/2013,13.493125
29/05/2013,11.63951389
30/05/2013,10.13743056
31/05/2013,13.22368056
01/06/2013,6.394930556
02/06/2013,0.171111111
03/06/2013,5.167083333
04/06/2013,0.462430556
05/06/2013,15.01270833
06/06/2013,15.515
07/06/2013,19.35798611
08/06/2013,22.145625
09/06/2013,21.508125
10/06/2013,11.68895833
11/06/2013,7.580069444
12/06/2013,1.190694444
13/06/2013,20.72034722
14/06/2013,15.10791667
15/06/2013,16.63638889
16/06/2013,17.25263889
17/06/2013,19.74680556
18/06/2013,23.79972222
19/06/2013,27.29527778
20/06/2013,23.84243056
21/06/2013,19.35597222
22/06/2013,18.83701389
23/06/2013,17.89145833
24/06/2013,15.44472222
25/06/2013,12.24791667
26/06/2013,11.39597222
27/06/2013,12.42527778
28/06/2013,13.621875
29/06/2013,13.64583333
30/06/2013,13.31534722
01/07/2013,5.317013889
02/07/2013,0.201319444
03/07/2013,4.085416667
04/07/2013,2.135
05/07/2013,14.60618056
06/07/2013,17.91881944
07/07/2013,19.05708333
08/07/2013,20.39506944
09/07/2013,22.21743056
10/07/2013,13.574375
11/07/2013,13.54256944
12/07/2013,1.490486111
13/07/2013,17.48083333
14/07/2013,18.011875
15/07/2013,17.81972222
16/07/2013,19.53333333
17/07/2013,20.25944444
18/07/2013,21.28965278
19/07/2013,21.39763889
20/07/2013,19.18979167
21/07/2013,21.52402778
22/07/2013,23.15527778
23/07/2013,23.71131944
24/07/2013,21.52201389
25/07/2013,21.61256944
26/07/2013,24.50493056
27/07/2013,26.31604167
28/07/2013,25.8075
29/07/2013,19.64729167
30/07/2013,19.88618056
31/07/2013,20.33055556
01/08/2013,4.959027778
02/08/2013,-1.464236111
03/08/2013,3.003402778
04/08/2013,2.747986111
05/08/2013,17.21875
06/08/2013,18.62166667
07/08/2013,19.47006944
08/08/2013,20.65868056
09/08/2013,18.15381944
10/08/2013,13.23888889
11/08/2013,10.79194444
12/08/2013,5.270138889
13/08/2013,14.36201389
14/08/2013,14.74548611
15/08/2013,15.79131944
16/08/2013,19.00006944
17/08/2013,20.76291667
18/08/2013,19.28152778
19/08/2013,18.16520833
20/08/2013,16.06993056
21/08/2013,16.60229167
22/08/2013,17.53881944
23/08/2013,16.05125
24/08/2013,18.94729167
25/08/2013,16.66069444
26/08/2013,16.51506944
27/08/2013,16.23048611
28/08/2013,16.28736111
29/08/2013,17.123125
30/08/2013,17.98854167
31/08/2013,17.80784722
01/09/2013,5.482083333
02/09/2013,-3.003611111
03/09/2013,1.011597222
04/09/2013,6.305416667
05/09/2013,15.89298611
06/09/2013,15.45055556
07/09/2013,20.44243056
08/09/2013,16.90569444
09/09/2013,12.92701389
10/09/2013,13.50847222
11/09/2013,9.188888889
12/09/2013,7.864722222
13/09/2013,13.39805556
14/09/2013,13.67618056
15/09/2013,14.07215278
16/09/2013,12.61465278
17/09/2013,9.674513889
18/09/2013,10.43201389
19/09/2013,11.04263889
20/09/2013,12.31166667
21/09/2013,12.75638889
22/09/2013,12.99451389
23/09/2013,15.47298611
24/09/2013,15.26798611
25/09/2013,14.50381944
26/09/2013,12.59256944
27/09/2013,7.924027778
28/09/2013,8.099166667
29/09/2013,10.03854167
30/09/2013,9.043888889
01/10/2013,3.02625
02/10/2013,-3.029027778
03/10/2013,1.181805556
04/10/2013,6.412569444
05/10/2013,14.98770833
06/10/2013,13.93354167
07/10/2013,18.98243056
08/10/2013,18.57131944
09/10/2013,12.655
10/10/2013,8.464097222
11/10/2013,5.783333333
12/10/2013,7.372291667
13/10/2013,6.783541667
14/10/2013,7.784513889
15/10/2013,10.18986111
16/10/2013,8.920138889
17/10/2013,10.67465278
18/10/2013,10.34291667
19/10/2013,9.930972222
20/10/2013,15.18930556
21/10/2013,15.37541667
22/10/2013,15.67993056
23/10/2013,16.30965278
24/10/2013,13.98388889
25/10/2013,11.583125
26/10/2013,17.62965278
27/10/2013,15.16243056
28/10/2013,15.91680556
29/10/2013,11.87090278
30/10/2013,8.205694444
31/10/2013,4.537013889
01/11/2013,-1.647291667
02/11/2013,-4.511527778
03/11/2013,-5.268333333
04/11/2013,10.71104167
05/11/2013,12.27027778
06/11/2013,15.57395833
07/11/2013,15.99291667
08/11/2013,16.52145833
09/11/2013,11.415
10/11/2013,6.748125
11/11/2013,5.008125
12/11/2013,3.538472222
13/11/2013,5.093263889
14/11/2013,0.824236111
15/11/2013,1.661319444
16/11/2013,2.761458333
17/11/2013,0.427291667
18/11/2013,4.391527778
19/11/2013,5.235972222
20/11/2013,2.565486111
21/11/2013,1.800138889
22/11/2013,2.465972222
23/11/2013,4.134930556
24/11/2013,2.720416667
25/11/2013,-0.195208333
26/11/2013,-0.834305556
27/11/2013,-1.945833333
28/11/2013,3.260902778
29/11/2013,4.219722222
30/11/2013,3.836527778
01/12/2013,-3.034861111
02/12/2013,-2.529166667
03/12/2013,-5.406944444
04/12/2013,10.48020833
05/12/2013,9.555069444
06/12/2013,18.59027778
07/12/2013,17.55805556
08/12/2013,16.49284722
09/12/2013,11.48666667
10/12/2013,5.281736111
11/12/2013,2.427847222
12/12/2013,0.832430556
13/12/2013,0.005972222
14/12/2013,0.135555556
15/12/2013,3.099930556
16/12/2013,5.543888889
17/12/2013,4.575833333
18/12/2013,2.267569444
19/12/2013,5.250138889
20/12/2013,4.667291667
21/12/2013,3.278402778
22/12/2013,9.184305556
23/12/2013,7.179236111
24/12/2013,9.690486111
25/12/2013,7.506458333
26/12/2013,5.292916667
27/12/2013,5.844166667
28/12/2013,8.231875
29/12/2013,5.18375
30/12/2013,1.117430556
31/12/2013,2.133472222
01/01/2014,2.094930556
02/01/2014,3.668680556
03/01/2014,4.785972222
04/01/2014,11.465625
05/01/2014,12.31708333
06/01/2014,13.20784722
07/01/2014,15.25944444
08/01/2014,20.22194444
09/01/2014,14.57166667
10/01/2014,16.395
11/01/2014,12.64555556
12/01/2014,-1.281666667
13/01/2014,0.801597222
14/01/2014,2.432986111
15/01/2014,2.742013889
16/01/2014,4.127430556
17/01/2014,5.880347222
18/01/2014,3.501666667
19/01/2014,1.799166667
20/01/2014,-0.714722222
21/01/2014,-1.258819444
22/01/2014,-1.571527778
23/01/2014,-2.831736111
24/01/2014,-3.149652778
25/01/2014,-7.645555556
26/01/2014,-7.56375
27/01/2014,1.160277778
28/01/2014,-0.008680556
29/01/2014,-3.555833333
30/01/2014,-1.041597222
31/01/2014,-0.953888889
01/02/2014,4.979722222
02/02/2014,2.565277778
03/02/2014,4.046458333
04/02/2014,13.98305556
05/02/2014,7.056597222
06/02/2014,14.15611111
07/02/2014,16.05909722
08/02/2014,22.40777778
09/02/2014,14.71319444
10/02/2014,15.05777778
11/02/2014,11.17354167
12/02/2014,-2.365902778
13/02/2014,5.419652778
14/02/2014,5.1125
15/02/2014,8.831041667
16/02/2014,6.254583333
17/02/2014,4.399236111
18/02/2014,3.002847222
19/02/2014,6.373958333
20/02/2014,5.945694444
21/02/2014,6.204722222
22/02/2014,4.392986111
23/02/2014,4.634722222
24/02/2014,5.723888889
25/02/2014,6.696944444
26/02/2014,7.354930556
27/02/2014,6.898958333
28/02/2014,4.649236111
01/03/2014,6.359861111
02/03/2014,0.567847222
03/03/2014,4.293194444
04/03/2014,14.48409722
05/03/2014,6.762291667
06/03/2014,15.35611111
07/03/2014,19.20055556
08/03/2014,19.59715278
09/03/2014,14.01604167
10/03/2014,13.39513889
11/03/2014,13.65041667
12/03/2014,-2.931319444
13/03/2014,7.838194444
14/03/2014,7.7875
15/03/2014,8.093680556
16/03/2014,9.629513889
17/03/2014,10.11097222
18/03/2014,9.953958333
19/03/2014,10.11833333
20/03/2014,15.13837838
21/03/2014,15.61682731
22/03/2014,9.059861111
23/03/2014,6.136736111
24/03/2014,4.422013889
25/03/2014,2.958541667
26/03/2014,4.0825
27/03/2014,8.044444444
28/03/2014,5.554444444
29/03/2014,9.128194444
30/03/2014,10.33229167
31/03/2014,10.508125
01/04/2014,7.033125
02/04/2014,1.736944444
03/04/2014,5.268888889
04/04/2014,12.79604167
05/04/2014,6.554930556
06/04/2014,16.68277778
07/04/2014,23.47006944
08/04/2014,19.00486111
09/04/2014,14.61881944
10/04/2014,12.06909722
11/04/2014,10.65569444
12/04/2014,-0.959444444
13/04/2014,11.80284722
14/04/2014,7.193333333
15/04/2014,4.9625
16/04/2014,6.043958333
17/04/2014,7.078263889
18/04/2014,5.851944444
19/04/2014,7.388819444
20/04/2014,13.47270833
21/04/2014,10.94215278
22/04/2014,13.51416667
23/04/2014,13.89451389
24/04/2014,13.07472222
25/04/2014,15.11111111
26/04/2014,15.22673611
27/04/2014,12.846875
28/04/2014,13.06715278
29/04/2014,13.73770833
30/04/2014,14.16368056
01/05/2014,5.798402778
02/05/2014,1.360208333
03/05/2014,3.58375
04/05/2014,11.31868056
05/05/2014,9.394861111
06/05/2014,15.13979167
07/05/2014,22.63756944
08/05/2014,16.975
09/05/2014,18.19277778
10/05/2014,11.61458333
11/05/2014,8.897430556
12/05/2014,1.424722222
13/05/2014,9.717430556
14/05/2014,8.599791667
15/05/2014,9.227986111
16/05/2014,11.94368056
17/05/2014,12.72534722
18/05/2014,10.90986111
19/05/2014,15.59972222
20/05/2014,19.063125
21/05/2014,21.05993056
22/05/2014,22.68277778
23/05/2014,16.95590278
24/05/2014,15.18416667
25/05/2014,15.80486111
26/05/2014,18.46965278
27/05/2014,15.84076389
28/05/2014,11.10222222
29/05/2014,8.33875
30/05/2014,11.57875
31/05/2014,13.66395833
01/06/2014,5.628680556
02/06/2014,5.613402778
03/06/2014,5.130833333
04/06/2014,13.26277778
05/06/2014,13.991875
06/06/2014,17.66826389
07/06/2014,24.30736111
08/06/2014,17.66604167
09/06/2014,19.67770833
10/06/2014,11.441875
11/06/2014,7.853541667
12/06/2014,2.589861111
13/06/2014,16.55652778
14/06/2014,13.84215278
15/06/2014,14.485625
16/06/2014,14.21993056
17/06/2014,15.39291667
18/06/2014,16.943125
19/06/2014,14.07090278
20/06/2014,13.61625
21/06/2014,14.12993056
22/06/2014,15.26569444
23/06/2014,14.79951389
24/06/2014,15.02611111
25/06/2014,12.14583333
26/06/2014,13.57020833
27/06/2014,17.02173611
28/06/2014,17.99958333
29/06/2014,15.79770833
30/06/2014,14.68444444
01/07/2014,9.7525
02/07/2014,8.842916667
03/07/2014,4.11125
04/07/2014,14.99534722
05/07/2014,14.57166667
06/07/2014,21.89215278
07/07/2014,21.31333333
08/07/2014,18.23222222
09/07/2014,17.75409722
10/07/2014,13.57555556
11/07/2014,4.425486111
12/07/2014,2.91125
13/07/2014,15.80875
14/07/2014,20.40166667
15/07/2014,21.04395833
16/07/2014,20.92854167
17/07/2014,22.57576389
18/07/2014,23.16388889
19/07/2014,25.62652778
20/07/2014,26.01229167
21/07/2014,21.22638889
22/07/2014,22.79409722
23/07/2014,22.56340278
24/07/2014,18.87069444
25/07/2014,18.19979167
26/07/2014,19.39395833
27/07/2014,19.74229167
28/07/2014,21.09854167
29/07/2014,20.81847222
30/07/2014,19.27853147
31/07/2014,19.96173611
01/08/2014,9.757291667
02/08/2014,5.901875
03/08/2014,5.6125
04/08/2014,12.89236111
05/08/2014,12.98180556
06/08/2014,25.57388889
07/08/2014,17.86368056
08/08/2014,20.03743056
09/08/2014,18.16638889
10/08/2014,15.12354167
11/08/2014,7.892291667
12/08/2014,1.992152778
13/08/2014,15.89027778
14/08/2014,16.25305556
15/08/2014,14.36923611
16/08/2014,14.710625
17/08/2014,16.07270833
18/08/2014,14.92590278
19/08/2014,14.12909722
20/08/2014,13.58652778
21/08/2014,13.42472222
22/08/2014,13.56645833
23/08/2014,12.65673611
24/08/2014,12.53631944
25/08/2014,13.54243056
26/08/2014,12.48701389
27/08/2014,14.815625
28/08/2014,15.33458333
29/08/2014,17.32541667
30/08/2014,17.22256944
31/08/2014,14.89097222
01/09/2014,8.614236111
02/09/2014,5.454444444
03/09/2014,7.340277778
04/09/2014,8.272569444
05/09/2014,14.18479167
06/09/2014,24.52972222
07/09/2014,14.54604167
08/09/2014,21.21743056
09/09/2014,15.57409722
10/09/2014,19.51888889
11/09/2014,4.009513889
12/09/2014,-1.532083333
13/09/2014,15.05993056
14/09/2014,15.01409722
15/09/2014,17.17041667
16/09/2014,18.36409722
17/09/2014,17.04
18/09/2014,16.29784722
19/09/2014,18.01965278
20/09/2014,16.03826389
21/09/2014,13.97972222
22/09/2014,10.54048611
23/09/2014,11.06243056
24/09/2014,8.978349515
25/09/2014,14.02822222
26/09/2014,13.61118056
27/09/2014,15.08020833
28/09/2014,13.46451389
29/09/2014,17.00534722
30/09/2014,17.17111111
01/10/2014,5.460277778
02/10/2014,3.815
03/10/2014,8.049861111
04/10/2014,9.091805556
05/10/2014,11.43777778
06/10/2014,24.81118056
07/10/2014,15.96590278
08/10/2014,20.72715278
09/10/2014,13.92784722
10/10/2014,15.68708333
11/10/2014,5.668333333
12/10/2014,1.618402778
13/10/2014,15.40541667
14/10/2014,14.87673611
15/10/2014,13.45743056
16/10/2014,12.89083333
17/10/2014,12.95777778
18/10/2014,12.13986111
19/10/2014,15.94145833
20/10/2014,14.6225
21/10/2014,10.63520833
22/10/2014,7.245
23/10/2014,8.839375
24/10/2014,9.285486111
25/10/2014,8.412708333
26/10/2014,10.80583333
27/10/2014,8.883125
28/10/2014,6.010138889
29/10/2014,5.290277778
30/10/2014,7.793125
31/10/2014,12.04673611
01/11/2014,3.340277778
02/11/2014,4.809027778
03/11/2014,6.143958333
04/11/2014,10.20833333
05/11/2014,10.85819444
06/11/2014,21.35555556
07/11/2014,17.47958333
08/11/2014,19.01861111
09/11/2014,13.02569444
10/11/2014,14.28819444
11/11/2014,5.961805556
12/11/2014,3.426944444
13/11/2014,7.968055556
14/11/2014,9.823055556
15/11/2014,8.602430556
16/11/2014,7.387638889
17/11/2014,6.184236111
18/11/2014,6.940833333
19/11/2014,4.410833333
20/11/2014,4.562291667
