movieId,title,genres,year,decade,url,count,weighted_rating
89774,Warrior,Drama,2011.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg,11,3.5043052837573385
122906,Black Panther,Action|Adventure|Sci-Fi,2017.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_.jpg,11,3.5043052837573385
122920,Captain America: Civil War,Action|Sci-Fi|Thriller,2016.0,2010.0,https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_.jpg,22,3.504214559386973
3104,Midnight Run,Action|Comedy|Crime|Thriller,1988.0,1980.0,https://m.media-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,22,3.504214559386973
27904,"Scanner Darkly, A",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,2000.0,https://m.media-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,22,3.504214559386973
47491,Adam's Apples (Adams æbler),Comedy|Drama,2005.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTU4NTc5NjM5M15BMl5BanBnXkFtZTgwODEyMTE0MDE@._V1_.jpg,3,3.504174950298211
26578,"Sacrifice, The (Offret - Sacraficatio)",Drama,1986.0,1980.0,https://m.media-amazon.com/images/M/MV5BZWIwYWVmYTctZjEzOC00OTA4LTk0MmYtNDE1MTNhMGQzYTUzXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_.jpg,3,3.504174950298211
6306,I Am Trying to Break Your Heart,Documentary,2002.0,2000.0,https://m.media-amazon.com/images/M/MV5BMjE0NTY2NTg1MV5BMl5BanBnXkFtZTcwMzk5NzIzMQ@@._V1_.jpg,3,3.504174950298211
3653,"Endless Summer, The",Documentary,1966.0,1960.0,https://m.media-amazon.com/images/M/MV5BMjEzODQ1Njg4M15BMl5BanBnXkFtZTgwODIyOTcwMjE@._V1_.jpg,3,3.504174950298211
38095,"Bittersweet Life, A (Dalkomhan insaeng)",Action|Crime|Drama,2005.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTUyNTczMzE1MV5BMl5BanBnXkFtZTcwNDY1NjYzMQ@@._V1_.jpg,3,3.504174950298211
8261,3 Women (Three Women),Drama,1977.0,1970.0,https://m.media-amazon.com/images/M/MV5BNWMwYjU4NTQtMjRhZC00MjNlLTlkZTctNDZjNDRlNzRkNDdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,3,3.504174950298211
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action|Crime,1972.0,1970.0,https://m.media-amazon.com/images/M/MV5BNGJlMTU5ZTYtZGNlOC00OGY5LTg0ODEtMWFkMTgyODc4OWZmXkEyXkFqcGdeQXVyNDIyMjczNjI@._V1_.jpg,3,3.504174950298211
4441,Game of Death,Action,1978.0,1970.0,https://m.media-amazon.com/images/M/MV5BNDY2N2EyOTAtMGY4Zi00Mjc3LTkzNTYtNjM2YjNhYjM2MWM5XkEyXkFqcGdeQXVyMTQ2ODE0NDA@._V1_.jpg,3,3.504174950298211
6027,Dogfight,Drama|Romance,1991.0,1990.0,https://m.media-amazon.com/images/M/MV5BOTVkMGIxNzUtZTQ3NC00NDZiLThhYWMtY2JkZDRjMTYzZGJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3,3.504174950298211
3415,"Mirror, The (Zerkalo)",Drama,1975.0,1970.0,https://m.media-amazon.com/images/M/MV5BOGRiNDc0ZmMtZWVmNS00ZmRkLWEwNjQtODdmYTIyZGJjMjc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3,3.504174950298211
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,1941.0,1940.0,https://m.media-amazon.com/images/M/MV5BYzg2MzBjNWUtMDgyZS00ZWFmLTljMDEtZmUxMTEwNGM4M2RlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,3,3.504174950298211
3075,Repulsion,Drama|Horror,1965.0,1960.0,https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,3,3.504174950298211
8838,Alice Doesn't Live Here Anymore,Drama|Romance,1974.0,1970.0,https://m.media-amazon.com/images/M/MV5BMTc0NzYzNDI5N15BMl5BanBnXkFtZTcwNzEyNTY1Mw@@._V1_.jpg,3,3.504174950298211
156371,Everybody Wants Some,Comedy,2016.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTk2NDcyNDE5N15BMl5BanBnXkFtZTgwNDA0MzQ1NzE@._V1_.jpg,3,3.504174950298211
2931,Time of the Gypsies (Dom za vesanje),Comedy|Crime|Drama|Fantasy,1989.0,1980.0,https://m.media-amazon.com/images/M/MV5BODI2ZjVlMGQtMWE5ZS00MjJiLWIyMWYtMGU5NmIxNDc0OTMyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,3,3.504174950298211
25841,Stage Door,Drama,1937.0,1930.0,https://m.media-amazon.com/images/M/MV5BNzQwNTQxOTY3OF5BMl5BanBnXkFtZTgwMTg0MDgyMTE@._V1_.jpg,3,3.504174950298211
2943,Indochine,Drama|Romance,1992.0,1990.0,https://m.media-amazon.com/images/M/MV5BZWJiNjFmOGYtMWY4ZC00MGUxLTgzOTUtNGJjNWQzNGZlZDc0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,3,3.504174950298211
4809,Silkwood,Drama,1983.0,1980.0,https://m.media-amazon.com/images/M/MV5BMGQ0N2U0YzMtNWIxYi00NWVhLWI3OTYtNTE5YjU0YTQwMGYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3,3.504174950298211
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance,2012.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_.jpg,3,3.504174950298211
72489,Ninja Assassin,Action|Crime|Drama|Thriller,2009.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_.jpg,3,3.504174950298211
87234,Submarine,Comedy|Drama|Romance,2010.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTQ5ODMxNTIyNV5BMl5BanBnXkFtZTcwNjQ1ODgyNQ@@._V1_.jpg,3,3.504174950298211
58425,Heima,Documentary,2007.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTY0NjI0ODY3NV5BMl5BanBnXkFtZTcwNDg5MDU1MQ@@._V1_.jpg,3,3.504174950298211
5965,"Duellists, The",Action|War,1977.0,1970.0,https://m.media-amazon.com/images/M/MV5BMDViNDlkNjQtZmMyOC00ZTY4LWFkNTktMzliMTk1YWM0MjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3,3.504174950298211
6051,"Harder They Come, The",Action|Crime|Drama,1973.0,1970.0,https://m.media-amazon.com/images/M/MV5BOTQ5MzgzOGEtZDM5ZS00OGJlLWExZGUtODg4ZGM2MzFlNzk3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,3,3.504174950298211
27722,Last Life in the Universe (Ruang rak noi nid mahasan),Drama|Romance,2003.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTgxMzc3OTMyM15BMl5BanBnXkFtZTcwMDM2NjYyMQ@@._V1_.jpg,3,3.504174950298211
5120,Sleuth,Comedy|Mystery|Thriller,1972.0,1970.0,https://m.media-amazon.com/images/M/MV5BM2EzZmFmMmItODY3Zi00NjdjLWE0MTYtZWQ3MGIyM2M4YjZhXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_.jpg,3,3.504174950298211
3813,Interiors,Drama,1978.0,1970.0,https://m.media-amazon.com/images/M/MV5BODM4MjlmYWItOTYxZS00NDNlLWE5ZTQtNjBmNDIwMjNlMDk0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,3,3.504174950298211
2563,Dangerous Beauty,Drama,1998.0,1990.0,https://m.media-amazon.com/images/M/MV5BMzQzMDlmYjgtZTcyNy00YTg5LTk5OGUtMmY1YWY4YmE0MjQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,3,3.504174950298211
55444,Control,Drama,2007.0,2000.0,https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_.jpg,3,3.504174950298211
95654,Geri's Game,Animation|Children,1997.0,1990.0,https://m.media-amazon.com/images/M/MV5BNTdiYjQ0ZGYtNTE5Zi00OWYwLWIwMjItMmY1YTBjZDEwNDJlXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg,3,3.504174950298211
4278,Triumph of the Will (Triumph des Willens),Documentary,1934.0,1930.0,https://m.media-amazon.com/images/M/MV5BZTIzNGE3MTYtYjIyNy00MTM2LTg3MDItOWNjYWNkNDNlMjM1XkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_.jpg,3,3.504174950298211
90439,Margin Call,Drama|Thriller,2011.0,2010.0,https://m.media-amazon.com/images/M/MV5BMjE5NzkyNDI2Nl5BMl5BanBnXkFtZTcwMTYzNDc2Ng@@._V1_.jpg,7,3.5041420118343196
5325,Dogtown and Z-Boyz,Documentary,2001.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTM4NTEwMTg5M15BMl5BanBnXkFtZTcwNzQ4NTgyMQ@@._V1_.jpg,7,3.5041420118343196
58154,"Other Boleyn Girl, The",Drama|Romance,2008.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTQ2NTg1Mjk1Ml5BMl5BanBnXkFtZTYwODI5Njk3._V1_.jpg,7,3.5041420118343196
7980,"Bridge Too Far, A",Action|Drama|War,1977.0,1970.0,https://m.media-amazon.com/images/M/MV5BMTczNjg0MzQyM15BMl5BanBnXkFtZTcwMjY0NjAzNA@@._V1_.jpg,7,3.5041420118343196
74545,"Ghost Writer, The",Drama|Mystery|Thriller,2010.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_.jpg,7,3.5041420118343196
6645,THX 1138,Action|Adventure|Drama|Sci-Fi,1971.0,1970.0,https://m.media-amazon.com/images/M/MV5BYzRiY2I3M2EtODJkMy00NTEyLTgxNmYtYzYwYjk1ZDE1MDE1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,7,3.5041420118343196
122896,Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),2017.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTYyMTcxNzc5M15BMl5BanBnXkFtZTgwOTg2ODE2MTI@._V1_.jpg,7,3.5041420118343196
43396,"World's Fastest Indian, The",Drama,2005.0,2000.0,https://m.media-amazon.com/images/M/MV5BMjE1MjA0MDA3MV5BMl5BanBnXkFtZTcwOTU0MjMzMQ@@._V1_.jpg,7,3.5041420118343196
3036,"Quest for Fire (Guerre du feu, La)",Adventure|Drama,1981.0,1980.0,https://m.media-amazon.com/images/M/MV5BNzIwMGQwMTAtNzg1OC00ZjViLWI1ZTAtNjliODJlNjUzMzhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7,3.5041420118343196
7419,After Hours,Comedy|Thriller,1985.0,1980.0,https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_.jpg,7,3.5041420118343196
8340,Escape from Alcatraz,Drama|Thriller,1979.0,1970.0,https://m.media-amazon.com/images/M/MV5BNDQ3MzNjMDItZjE0ZS00ZTYxLTgxNTAtM2I4YjZjNWFjYjJlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,7,3.5041420118343196
53000,28 Weeks Later,Horror|Sci-Fi|Thriller,2007.0,2000.0,https://m.media-amazon.com/images/M/MV5BMjA5NjE2NDI0OF5BMl5BanBnXkFtZTgwNzU0NzQyMTI@._V1_.jpg,21,3.504030710172745
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998.0,1990.0,https://m.media-amazon.com/images/M/MV5BN2FhYTY5ODItOGU4OC00MTkyLTlmYTMtYjIxN2Y4MmVlMDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,21,3.504030710172745
87306,Super 8,Mystery|Sci-Fi|Thriller|IMAX,2011.0,2010.0,https://m.media-amazon.com/images/M/MV5BMjIzNjEyMzcwOF5BMl5BanBnXkFtZTcwMTkyMjE0NQ@@._V1_.jpg,21,3.504030710172745
148671,Saw,Crime|Horror,2003.0,2000.0,https://m.media-amazon.com/images/M/MV5BMWRlNGUzNGMtMWZkMi00M2ZmLWI3YmUtZGRjYjBmOGZmZGEyXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_.jpg,2,3.50398406374502
506,Orlando,Drama|Fantasy|Romance,1992.0,1990.0,https://m.media-amazon.com/images/M/MV5BYmY1OTA3MjAtYjQxOC00OTlkLWExZWQtMjc3ZjExOWFhM2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,2,3.50398406374502
2330,Hands on a Hard Body,Comedy|Documentary,1996.0,1990.0,https://m.media-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_.jpg,2,3.50398406374502
33564,Divorce - Italian Style (Divorzio all'italiana),Comedy,1961.0,1960.0,https://m.media-amazon.com/images/M/MV5BMTIwNTY3OTIxNV5BMl5BanBnXkFtZTcwOTY1MzgyMQ@@._V1_.jpg,2,3.50398406374502
48698,Deliver Us from Evil,Documentary,2006.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTM1NTM5MDQ3Ml5BMl5BanBnXkFtZTcwMjMzMjgzMQ@@._V1_.jpg,2,3.50398406374502
176751,American Made,Crime|Thriller,2017.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTUxNzUwMjk1Nl5BMl5BanBnXkFtZTgwNDkwODI1MjI@._V1_.jpg,2,3.50398406374502
144976,Bone Tomahawk,Horror|Western,2015.0,2010.0,https://m.media-amazon.com/images/M/MV5BMzQ0MzE4OTUzMF5BMl5BanBnXkFtZTgwODAyNzI3NjE@._V1_.jpg,2,3.50398406374502
1533,"Promise, The (La promesse)",Drama,1996.0,1990.0,https://m.media-amazon.com/images/M/MV5BNjE4OWI0NGYtOWRkMC00MDA3LTg4YTEtYzhlOGZkZjVmZmQ5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,2,3.50398406374502
69529,Home,Documentary,2009.0,2000.0,https://m.media-amazon.com/images/M/MV5BODY2ZTNmMjEtMWEyNC00YjZlLWEyMGEtZWFiNGMwYmQ5NWViXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_.jpg,2,3.50398406374502
1571,When the Cat's Away (Chacun cherche son chat),Comedy|Romance,1996.0,1990.0,https://m.media-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5._V1_.jpg,2,3.50398406374502
3673,Benji the Hunted,Adventure|Children,1987.0,1980.0,https://m.media-amazon.com/images/M/MV5BNmViM2IwMTQtZDRiNS00N2M2LTk4ZWMtNGM0OTkwNzQ2ZDA0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,2,3.50398406374502
33779,Eddie Izzard: Dress to Kill,Comedy,1999.0,1990.0,https://m.media-amazon.com/images/M/MV5BYmM3MGEyMzItYzg4NS00YjlmLWFhNDQtNTU1ZGEwMGE5NGU3XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_.jpg,2,3.50398406374502
4273,Under the Sand,Drama,2000.0,2000.0,https://m.media-amazon.com/images/M/MV5BYzM0ZDJhMjAtMWQ0MS00NTQwLWIyZjctYWZiYzRlODM4YTNiXkEyXkFqcGdeQXVyODU4MzMxNDg@._V1_.jpg,2,3.50398406374502
549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993.0,1990.0,https://m.media-amazon.com/images/M/MV5BZWQxMzU0NTQtNzFjNi00MWEwLWEyOTEtZGU0OTMwODIyMjE4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,2,3.50398406374502
26524,"Times of Harvey Milk, The",Documentary,1984.0,1980.0,https://m.media-amazon.com/images/M/MV5BNDJmMGM2OTYtMjhlZC00YTkyLTk3NTgtNmFmNzdmNDg2N2M3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,2,3.50398406374502
5890,Elling,Comedy|Drama,2001.0,2000.0,https://m.media-amazon.com/images/M/MV5BMzczMzg1NzM3Nl5BMl5BanBnXkFtZTYwNjQ5ODc5._V1_.jpg,2,3.50398406374502
26326,"Holy Mountain, The (Montaña sagrada, La)",Drama,1973.0,1970.0,https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2,3.50398406374502
164917,13th,Documentary,2016.0,2010.0,https://m.media-amazon.com/images/M/MV5BMjAwMjU5NTAzOF5BMl5BanBnXkFtZTgwMjQwODQxMDI@._V1_.jpg,2,3.50398406374502
3241,"Cup, The (Phörpa)",Comedy,1999.0,1990.0,https://m.media-amazon.com/images/M/MV5BMTI1NjUxODc3OV5BMl5BanBnXkFtZTcwODU2MDU1MQ@@._V1_.jpg,2,3.50398406374502
5867,Thief,Crime|Drama|Thriller,1981.0,1980.0,https://m.media-amazon.com/images/M/MV5BNmRmNWJjODMtMTdhOC00YTg5LTljNDItMWVmMTFlZTU1MTYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,2,3.50398406374502
5637,Flirting,Drama,1991.0,1990.0,https://m.media-amazon.com/images/M/MV5BZDY3OGU2YmYtYjdkMC00YzNiLWJiYzQtMmU2NjA0YjBiMjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2,3.50398406374502
3003,Train of Life (Train de vie),Comedy|Drama|Romance|War,1998.0,1990.0,https://m.media-amazon.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1_.jpg,2,3.50398406374502
71131,"Most Hated Family in America, The",Documentary,2007.0,2000.0,https://m.media-amazon.com/images/M/MV5BZThjYWIxNzgtNmJkYi00NjczLWJjMTctNjdkMmVhNDQwNzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2,3.50398406374502
57183,Like Stars on Earth (Taare Zameen Par),Drama,2007.0,2000.0,https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,2,3.50398406374502
5603,"Lavender Hill Mob, The",Comedy|Crime,1951.0,1950.0,https://m.media-amazon.com/images/M/MV5BOGYyNzQzNGUtMTA3MS00NmQ0LWJmOTktOGQ5NzBkOGZkYWM5XkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_.jpg,2,3.50398406374502
148881,World of Tomorrow,Animation|Comedy,2015.0,2010.0,https://m.media-amazon.com/images/M/MV5BYWU0NzhjMWYtMDJhMC00OGY0LWJiMjUtZDFhYTcwNzA4ZDhhXkEyXkFqcGdeQXVyMjM5NDU5ODY@._V1_.jpg,2,3.50398406374502
166568,Miss Sloane,Thriller,2016.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTAyODY4Njc4MjBeQTJeQWpwZ15BbWU4MDI0NTIzMDAy._V1_.jpg,2,3.50398406374502
3046,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1995.0,1990.0,https://m.media-amazon.com/images/M/MV5BY2EyYzgxOWEtMWM4Ni00MmYzLTljZDYtMTVjYTQzZTlmMDdjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,2,3.50398406374502
171495,Cosmos,(no genres listed),1980.0,1980.0,https://m.media-amazon.com/images/M/MV5BMTY4MGQyNjgtMzdmZS00MjQ5LWIyMzItYjYyZmQzNjVhYjMyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,2,3.50398406374502
92643,Monsieur Lazhar,Children|Comedy|Drama,2011.0,2010.0,https://m.media-amazon.com/images/M/MV5BNjM0NTYyNTkwNF5BMl5BanBnXkFtZTcwMzQwOTUzNw@@._V1_.jpg,2,3.50398406374502
389,"Colonel Chabert, Le",Drama|Romance|War,1994.0,1990.0,https://m.media-amazon.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@._V1_.jpg,2,3.50398406374502
1112,Palookaville,Action|Comedy|Drama,1996.0,1990.0,https://m.media-amazon.com/images/M/MV5BZTM1ODNlYTktM2Y1Ny00Yzc1LTg1MTctYzlhOTZmZDY1MTYwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,2,3.50398406374502
26116,"Hush... Hush, Sweet Charlotte",Horror|Thriller,1964.0,1960.0,https://m.media-amazon.com/images/M/MV5BMzU4YjNlNGUtN2ZkNy00OTkwLTkyMWUtZmZiNDMzNDA4N2ZkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,2,3.50398406374502
4708,Marat/Sade,Drama|Musical,1966.0,1960.0,https://m.media-amazon.com/images/M/MV5BZDU1N2ZjNjEtY2ZkOS00MzJkLThmMWMtYzdjYTQ2NWE1Y2JlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg,2,3.50398406374502
5288,"Atomic Cafe, The",Documentary|War,1982.0,1980.0,https://m.media-amazon.com/images/M/MV5BNzQxMWY5ZGMtNWUzMi00Y2Y0LTk1MjctMWNkOTZlZGY4YTJjXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_.jpg,2,3.50398406374502
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,2008.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTkxNjQ5NDEtZDE2Mi00OWUyLThkZmEtYWRmMjA0MTU5MzM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,2,3.50398406374502
50851,Cocaine Cowboys,Documentary,2006.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTIzMjg0MTE0NV5BMl5BanBnXkFtZTcwNTEzMzkzMQ@@._V1_.jpg,2,3.50398406374502
105593,Filth,Comedy|Crime|Drama,2013.0,2010.0,https://m.media-amazon.com/images/M/MV5BMjE2NTgyMzM0NV5BMl5BanBnXkFtZTgwNzkwNDE1MzE@._V1_.jpg,2,3.50398406374502
5919,Android,Sci-Fi,1982.0,1980.0,https://m.media-amazon.com/images/M/MV5BNjY4OTZlNTQtNGI2MC00YmM4LTgxZTEtZGJmZThiZmVhOWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2,3.50398406374502
5938,Deathtrap,Comedy|Crime|Mystery|Thriller,1982.0,1980.0,https://m.media-amazon.com/images/M/MV5BMGI5ZjUyNGQtODEwMi00ZmNlLWFjOTQtMWI4ZTQyZTAzZTcyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,2,3.50398406374502
1545,Ponette,Drama,1996.0,1990.0,https://m.media-amazon.com/images/M/MV5BZDgzZmY2MDYtM2JhNy00MzUwLWI3MzUtNTlhMmQ5MzY0ZDNhXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_.jpg,2,3.50398406374502
160718,Piper,Animation,2016.0,2010.0,https://m.media-amazon.com/images/M/MV5BNzhhMDkwNWItMmRlMS00ODg1LTkzMzAtZGM3NTAwNzViZGU5XkEyXkFqcGdeQXVyOTI3MDg0NzA@._V1_.jpg,2,3.50398406374502
1406,La Cérémonie,Crime|Drama|Mystery|Thriller,1995.0,1990.0,https://m.media-amazon.com/images/M/MV5BYTk3MWNkN2QtMWUxNC00ZmNiLTk5ZjgtMzVhODgxZmY3NmIzXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_.jpg,2,3.50398406374502
3546,What Ever Happened to Baby Jane?,Drama|Horror|Thriller,1962.0,1960.0,https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,2,3.50398406374502
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968.0,1960.0,https://m.media-amazon.com/images/M/MV5BZmVlYmE4YjMtYjNiOS00ODQ1LWI1ZDYtOWQzNGZmNjBiZDZlXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_.jpg,2,3.50398406374502
8477,"Jetée, La",Romance|Sci-Fi,1962.0,1960.0,https://m.media-amazon.com/images/M/MV5BNTZhMTdmYTAtODJjZS00YmQzLWE5YmEtMTFmNGJlYWVhZjc0XkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_.jpg,2,3.50398406374502
89582,Cold Fish (Tsumetai nettaigyo),Drama|Thriller,2010.0,2010.0,https://m.media-amazon.com/images/M/MV5BMTQ2NjY3NzU1NV5BMl5BanBnXkFtZTcwODA5MjgxNg@@._V1_.jpg,2,3.50398406374502
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",Drama|Thriller,2000.0,2000.0,https://m.media-amazon.com/images/M/MV5BMTgxMTE4MTYzNl5BMl5BanBnXkFtZTYwNTE4OTI5._V1_.jpg,2,3.50398406374502
5181,Hangar 18,Action|Sci-Fi|Thriller,1980.0,1980.0,https://m.media-amazon.com/images/M/MV5BNjBmNjRlYTAtOThjZC00NmQwLWJmMGEtZmQzNWJjZDU5MzQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2,3.50398406374502
2295,"Impostors, The",Comedy,1998.0,1990.0,https://m.media-amazon.com/images/M/MV5BOTkxY2ZlZDQtMzczMy00MWU2LWE0OWItMTQzNTg2MDY2NjE2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,2,3.50398406374502
50842,"Boss of It All, The (Direktøren for det hele)",Comedy|Drama,2006.0,2000.0,https://m.media-amazon.com/images/M/MV5BMjAzNjM0NzM1MV5BMl5BanBnXkFtZTcwMDE5Mzg0MQ@@._V1_.jpg,2,3.50398406374502
4429,Moby Dick,Drama,1956.0,1950.0,https://m.media-amazon.com/images/M/MV5BYzIxOWRlYjQtODQ0MS00NjZhLWJiZTUtZmRjZWI3OGNmMTA1XkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_.jpg,2,3.50398406374502
2314,Beloved,Drama,1998.0,1990.0,https://m.media-amazon.com/images/M/MV5BYTZlMDFkYjItMjgxYi00MDNhLTg0NDYtNDY1NzJkNDg0MGQ4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,2,3.50398406374502
