movieId,title,genres,imdbId,year,url,titleLower
2971,All That Jazz,Drama|Fantasy|Musical,tt0078754,1979.0,https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,all that jazz
2972,Red Sorghum (Hong gao liang),Drama|War,tt0093206,1987.0,https://m.media-amazon.com/images/M/MV5BMjBmN2Q4MjMtMjZjNC00OGMyLTlmY2QtZDA0YjdlNjVmMWY1L2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_.jpg,red sorghum (hong gao liang)
2973,Crimes and Misdemeanors,Comedy|Crime|Drama,tt0097123,1989.0,https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,crimes and misdemeanors
2974,Bats,Horror|Thriller,tt0200469,1999.0,https://m.media-amazon.com/images/M/MV5BOTdhZDJkNDgtODVkMS00ZDcxLWE3N2ItMDNkNzNiYmQyNmJhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,bats
2975,"Best Man, The",Comedy|Drama,tt0168501,1999.0,https://m.media-amazon.com/images/M/MV5BNDkwZjcyM2EtMzMyMS00MzNiLWFjNWUtYjM2YmM4ZTc3OGJjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,"best man, the"
2976,Bringing Out the Dead,Drama,tt0163988,1999.0,https://m.media-amazon.com/images/M/MV5BMDMyMjEyYzEtODVlZC00OWY0LTkxZjItNjJmOWRjNzQxMGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,bringing out the dead
2977,Crazy in Alabama,Comedy|Drama,tt0142201,1999.0,https://m.media-amazon.com/images/M/MV5BMTUxNjM0MDA3NV5BMl5BanBnXkFtZTgwMzIwMDYyMjI@._V1_.jpg,crazy in alabama
2978,Three to Tango,Comedy|Romance,tt0144640,1999.0,https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,three to tango
2979,Body Shots,Drama,tt0172627,1999.0,https://m.media-amazon.com/images/M/MV5BZTIxNDAxMmQtYTg4Ny00NzczLWJiNTItNDM2ODA5Y2FmZmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,body shots
2982,"Guardian, The",Horror|Thriller,tt0099710,1990.0,https://m.media-amazon.com/images/M/MV5BODhmNTNjMWMtZWVkYS00MjBlLWFiYTMtMGU0OGVjZDBlMmQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"guardian, the"
2983,"Ipcress File, The",Thriller,tt0059319,1965.0,https://m.media-amazon.com/images/M/MV5BMDVjZTBlYzgtODc3ZC00YzFlLTk2OGMtMzk5ODBkMTEzMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"ipcress file, the"
2984,On Any Sunday,Documentary,tt0067527,1971.0,https://m.media-amazon.com/images/M/MV5BMTkxODMxNTM3MF5BMl5BanBnXkFtZTgwNjQ0Njg4MDE@._V1_.jpg,on any sunday
2985,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,tt0093870,1987.0,https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,robocop
2986,RoboCop 2,Action|Crime|Sci-Fi|Thriller,tt0100502,1990.0,https://m.media-amazon.com/images/M/MV5BNmFiNjVlMTctODE3Zi00NWIxLWFlOTctMjQ1NWFhNzI0MTkwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_.jpg,robocop 2
2987,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,tt0096438,1988.0,https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,who framed roger rabbit?
2988,Melvin and Howard,Drama,tt0081150,1980.0,https://m.media-amazon.com/images/M/MV5BNmE2ZDU4ZGYtOTA2Ni00YjdkLWE4MTctZDNlNDhhMTAyMTgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,melvin and howard
2989,For Your Eyes Only,Action|Adventure|Thriller,tt0082398,1981.0,https://m.media-amazon.com/images/M/MV5BMzQ4YzUzNGQtMDNkYS00NTk5LTkyMDgtNmVkMjg5MjIzNTdmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg,for your eyes only
2990,Licence to Kill,Action|Adventure|Thriller,tt0097742,1989.0,https://m.media-amazon.com/images/M/MV5BODY3M2I0NGItYzJhNy00M2NiLThhMDgtNjZkNjA1NTQzMDM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,licence to kill
2991,Live and Let Die,Action|Adventure|Thriller,tt0070328,1973.0,https://m.media-amazon.com/images/M/MV5BYzFhNTBiYTMtZmI3MC00YmIxLWJjYzQtYzNmMjg1NjlhYzJkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg,live and let die
2992,Rawhead Rex,Horror|Thriller,tt0091829,1986.0,https://m.media-amazon.com/images/M/MV5BMTJiMGMyYmYtZjlkZi00MDMzLThiMmEtZWNiYzI5OWQ3ZWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,rawhead rex
2993,Thunderball,Action|Adventure|Thriller,tt0059800,1965.0,https://m.media-amazon.com/images/M/MV5BM2I0YWRjZDQtMjQwMC00N2EzLTg0MTctYWE0MzIzOTZiMjE5XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg,thunderball
2995,House on Haunted Hill,Horror|Thriller,tt0185371,1999.0,https://m.media-amazon.com/images/M/MV5BNzUwYWQzZDQtMDQ0Mi00NjFlLTgzNjAtNTFhZmZhNWY4NGEzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,house on haunted hill
2996,Music of the Heart,Drama,tt0166943,1999.0,https://m.media-amazon.com/images/M/MV5BZTU0ODZiNTktMTI0OC00NzZjLTlhZTMtYTE3ZjVlMmVhMmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,music of the heart
2997,Being John Malkovich,Comedy|Drama|Fantasy,tt0120601,1999.0,https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,being john malkovich
3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,tt0119698,1997.0,https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_.jpg,princess mononoke (mononoke-hime)
3002,My Best Fiend (Mein liebster Feind),Documentary,tt0200849,1999.0,https://m.media-amazon.com/images/M/MV5BOTk1MzM3ZTQtMmQwYy00ZjJhLTlkY2ItYjM0NjFmYTRlODM5XkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_.jpg,my best fiend (mein liebster feind)
3003,Train of Life (Train de vie),Comedy|Drama|Romance|War,tt0170705,1998.0,https://m.media-amazon.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1_.jpg,train of life (train de vie)
3004,"Bachelor, The",Comedy|Romance,tt0120596,1999.0,https://m.media-amazon.com/images/M/MV5BODgxMGM0N2ItOWFlNi00MGUzLTkzMDctNGE2NTlkMGI1YWU5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg,"bachelor, the"
3005,"Bone Collector, The",Thriller,tt0145681,1999.0,https://m.media-amazon.com/images/M/MV5BOWQxN2ZmNDMtMzA2Ny00ZDJhLTlkNTgtMWMyZjljY2QzMzNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"bone collector, the"
3006,"Insider, The",Drama|Thriller,tt0140352,1999.0,https://m.media-amazon.com/images/M/MV5BODg0YjAzNDQtOGFkMi00Yzk2LTg1NzYtYTNjY2UwZTM2ZDdkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"insider, the"
3007,American Movie,Documentary,tt0181288,1999.0,https://m.media-amazon.com/images/M/MV5BMjMxMDFhYzQtZDZmZS00ZDBjLWIzY2QtNDBiMDQ5YjBlNTk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,american movie
3008,Last Night,Drama|Sci-Fi,tt0156729,1998.0,https://m.media-amazon.com/images/M/MV5BNWU0NDE5NzAtM2FjNC00NzRhLWFlOTItOWUzYjZkNzViOTZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,last night
3010,Rosetta,Drama,tt0200071,1999.0,https://m.media-amazon.com/images/M/MV5BZDIyYzg1N2MtNTExNC00ZmZiLTk1NTctODdiM2YyMDUwN2JhXkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_.jpg,rosetta
3011,"They Shoot Horses, Don't They?",Drama,tt0065088,1969.0,https://m.media-amazon.com/images/M/MV5BY2I3ZmQwOGMtMjdhMy00MjdkLTg3Y2ItMjZhNzI5MzZjZWUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,"they shoot horses, don't they?"
3013,Bride of Re-Animator,Comedy|Horror,tt0099180,1990.0,https://m.media-amazon.com/images/M/MV5BZWQ0Njg5NDktYjNkZS00OTQwLTk3YjgtZjViOGM3YjQxZmJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,bride of re-animator
3014,Bustin' Loose,Comedy,tt0082121,1981.0,https://m.media-amazon.com/images/M/MV5BMjMxNzhmNWUtMDJiNS00ODRjLWFlZmItZWVkNTc2NGE5YTE1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,bustin' loose
3015,Coma,Thriller,tt0077355,1978.0,https://m.media-amazon.com/images/M/MV5BZTAwODJlOGQtYTYxMi00ODI3LTgwZWYtZDViNzlkOWEwZmI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,coma
3016,Creepshow,Horror,tt0083767,1982.0,https://m.media-amazon.com/images/M/MV5BOTU3NGIyZTctOWEyMS00MGIyLWFkZWMtMTg0ODE2MjExNGZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,creepshow
3017,Creepshow 2,Horror,tt0092796,1987.0,https://m.media-amazon.com/images/M/MV5BN2QwZTMzODktNzRiYS00Y2JiLTk5ZmMtOGIwYTE1YTIyOTQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,creepshow 2
3018,Re-Animator,Comedy|Horror|Sci-Fi,tt0089885,1985.0,https://m.media-amazon.com/images/M/MV5BMjcxOTcwZDAtYjg4Ny00YzUzLWJkNDgtMzhkMDJlOTg1YTFiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg,re-animator
3019,Drugstore Cowboy,Crime|Drama,tt0097240,1989.0,https://m.media-amazon.com/images/M/MV5BMDljYTNjNWItZjFjNy00OGZhLWFjNjMtZjgyZjYxZGE0NTliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,drugstore cowboy
3020,Falling Down,Action|Drama,tt0106856,1993.0,https://m.media-amazon.com/images/M/MV5BYjcxMzM3OWMtNmM3Yy00YzBkLTkxMmQtMDk4MmM3Y2Y4MDliL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,falling down
3021,"Funhouse, The",Horror,tt0082427,1981.0,https://m.media-amazon.com/images/M/MV5BYTNhMWY3N2QtYWY5MC00ZTFhLWJmYTItODZjMmNmMTVjNTRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"funhouse, the"
3022,"General, The",Comedy|War,tt0017925,1926.0,https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"general, the"
3024,Piranha,Horror|Sci-Fi,tt0078087,1978.0,https://m.media-amazon.com/images/M/MV5BMTAwZWUwOTMtMmY0ZS00NmJkLTlmNzMtZjk4Y2E2NTJkOWNjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg,piranha
3028,"Taming of the Shrew, The",Comedy,tt0061407,1967.0,https://m.media-amazon.com/images/M/MV5BYTI5MmMzZjYtZTk5Yi00ZmRjLTkzODUtMWNkY2UwMTE0ZGFiXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,"taming of the shrew, the"
3029,Nighthawks,Action|Drama,tt0082817,1981.0,https://m.media-amazon.com/images/M/MV5BMWQxOGJiMTgtYTQyNy00ZWVmLWE4ZjAtMWIyZjhjZWU5YmYwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,nighthawks
3030,Yojimbo,Action|Adventure,tt0055630,1961.0,https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,yojimbo
3031,Repossessed,Comedy,tt0100475,1990.0,https://m.media-amazon.com/images/M/MV5BMWJiMDZkOGItOWM4Mi00MWQzLWEwMWYtMzA1YzRlNjljZGY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,repossessed
3032,"Omega Man, The",Action|Drama|Sci-Fi|Thriller,tt0067525,1971.0,https://m.media-amazon.com/images/M/MV5BYmQ4Yjg4NTUtYjQ1Mi00NDZjLTkxYmEtNTMwYmQ0MWUzZDFlXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,"omega man, the"
3033,Spaceballs,Comedy|Sci-Fi,tt0094012,1987.0,https://m.media-amazon.com/images/M/MV5BMjVjOGQ0OTctNDhkZC00ZGNiLWI2ZGEtYjZlMWZjOTlkNDlhXkEyXkFqcGdeQXVyNjg1MjEwOTM@._V1_.jpg,spaceballs
3034,Robin Hood,Adventure|Animation|Children|Comedy|Musical,tt0070608,1973.0,https://m.media-amazon.com/images/M/MV5BYjUwMzhkM2ItMTU2OC00OTQ5LWJlMDUtMzRmYjc0NDUyNGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,robin hood
3035,Mister Roberts,Comedy|Drama|War,tt0048380,1955.0,https://m.media-amazon.com/images/M/MV5BODc0ZGUzNDQtNzRmOC00MjVkLWE4MjgtMDYwNGJiZDI1YzNjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,mister roberts
3036,"Quest for Fire (Guerre du feu, La)",Adventure|Drama,tt0082484,1981.0,https://m.media-amazon.com/images/M/MV5BNzIwMGQwMTAtNzg1OC00ZjViLWI1ZTAtNjliODJlNjUzMzhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"quest for fire (guerre du feu, la)"
3037,Little Big Man,Western,tt0065988,1970.0,https://m.media-amazon.com/images/M/MV5BMWQwNTZjNTgtMGQyMS00ZTI3LWFkNzEtYzIxM2EwZGYxMDU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,little big man
3038,"Face in the Crowd, A",Drama,tt0050371,1957.0,https://m.media-amazon.com/images/M/MV5BYTI2MWI3N2UtNjBiMS00MWFlLWJhZjctZGIxZGI1NjdjNmZjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,"face in the crowd, a"
3039,Trading Places,Comedy,tt0086465,1983.0,https://m.media-amazon.com/images/M/MV5BYTEzMjBiMzktMjQyMS00YzBhLTgzNWQtNzA0NmEwMTNmMDQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,trading places
3040,Meatballs,Comedy,tt0079540,1979.0,https://m.media-amazon.com/images/M/MV5BYTcwNWU5ZjItNDgxMy00NWI4LTg4ZTktZDQwNWMxNzkyZjViXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_.jpg,meatballs
3041,Meatballs Part II,Comedy,tt0087700,1984.0,https://m.media-amazon.com/images/M/MV5BYjg0OTc0YWYtOWM3NC00ZjBjLWIzNGQtZjhkYzg1ZGNhYzZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,meatballs part ii
3042,Meatballs III,Comedy,tt0093516,1987.0,https://m.media-amazon.com/images/M/MV5BMzJiOWY0MmMtZDgwYy00NDgyLTg5MjgtN2IyYWZhNDJhZjdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,meatballs iii
3043,Meatballs 4,Comedy,tt0104837,1992.0,https://m.media-amazon.com/images/M/MV5BMTVhY2EyMzYtZDVmZC00YWMwLTliOTEtNzVhZjE2ZTY4ZjQ3XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg,meatballs 4
3044,Dead Again,Mystery|Romance|Thriller,tt0101669,1991.0,https://m.media-amazon.com/images/M/MV5BZmM1Zjc3YTEtNDM4OC00ODI5LTlmMmUtYmIyZWZhNGJiYzZjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,dead again
3045,Peter's Friends,Comedy|Drama,tt0105130,1992.0,https://m.media-amazon.com/images/M/MV5BMjIxODM3MTI4M15BMl5BanBnXkFtZTcwNTIzNzU2NA@@._V1_.jpg,peter's friends
3046,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,tt0113416,1995.0,https://m.media-amazon.com/images/M/MV5BY2EyYzgxOWEtMWM4Ni00MmYzLTljZDYtMTVjYTQzZTlmMDdjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,"incredibly true adventure of two girls in love, the"
3048,Under the Rainbow,Comedy,tt0083254,1981.0,https://m.media-amazon.com/images/M/MV5BYWRiMTVlYTUtY2YzOC00MDQyLWI1OWEtZjliN2EyNTNmNzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,under the rainbow
3051,Anywhere But Here,Comedy|Drama,tt0149691,1999.0,https://m.media-amazon.com/images/M/MV5BMmRhMGY4Y2QtYTdkOS00MzM2LWE1N2YtZjA5MDQzZmI2MWNjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,anywhere but here
3052,Dogma,Adventure|Comedy|Fantasy,tt0120655,1999.0,https://m.media-amazon.com/images/M/MV5BYzAyOWUyZjQtNDBiMy00ZDExLTgwNmMtZDdmY2ViNzkyN2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,dogma
3053,"Messenger: The Story of Joan of Arc, The",Drama|War,tt0151137,1999.0,https://m.media-amazon.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1_.jpg,"messenger: the story of joan of arc, the"
3054,Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi,tt0190641,1998.0,https://m.media-amazon.com/images/M/MV5BMTkyNDQxOTg5MF5BMl5BanBnXkFtZTYwODA2MDE3._V1_.jpg,pokémon: the first movie
3055,Felicia's Journey,Thriller,tt0165773,1999.0,https://m.media-amazon.com/images/M/MV5BMThhZjNjNDctOTgwYi00NDQ0LThiZTktOGI0ZGQzZTc3Yjk2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,felicia's journey
3056,Oxygen,Crime|Drama|Thriller,tt0160620,1999.0,https://m.media-amazon.com/images/M/MV5BMTY4MTUxNzM4Ml5BMl5BanBnXkFtZTcwOTM0OTYyMQ@@._V1_.jpg,oxygen
3057,Where's Marlowe?,Comedy,tt0118150,1998.0,https://m.media-amazon.com/images/M/MV5BMTI1MTYxMTY0MV5BMl5BanBnXkFtZTcwNjQ3MDAyMQ@@._V1_.jpg,where's marlowe?
3060,"Commitments, The",Comedy|Drama|Musical,tt0101605,1991.0,https://m.media-amazon.com/images/M/MV5BNTRiMmUyMTMtMmI1Ny00MmUyLWJmZGUtNDVhMWMxNDA3OGNiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"commitments, the"
3061,Holiday Inn,Comedy|Musical,tt0034862,1942.0,https://m.media-amazon.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@._V1_.jpg,holiday inn
3062,"Longest Day, The",Action|Drama|War,tt0056197,1962.0,https://m.media-amazon.com/images/M/MV5BZTM1ZjQ2YTktNDM2MS00NGY2LTkzNzItZTU4ODg1ODNkMWYxL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,"longest day, the"
3063,Poison Ivy,Drama|Thriller,tt0105156,1992.0,https://m.media-amazon.com/images/M/MV5BZTgzNTZhODktZjE4Ny00ZDIwLWE3NjEtOTVmMWM0Nzc5YzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,poison ivy
3064,Poison Ivy: New Seduction,Drama|Thriller,tt0119908,1997.0,https://m.media-amazon.com/images/M/MV5BM2FkYzU4NjQtY2ZkNy00ODczLWEzZDQtNGYxYzBiYWFlMDdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,poison ivy: new seduction
3066,Tora! Tora! Tora!,Action|Drama|War,tt0066473,1970.0,https://m.media-amazon.com/images/M/MV5BY2MyZWY2ZDAtOTM5ZC00NTM4LTgxNWYtYjBiMTFkNjFjNTM4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg,tora! tora! tora!
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),Comedy|Drama,tt0095675,1988.0,https://m.media-amazon.com/images/M/MV5BYWM1NWFjMDItODg5OS00MWUwLWFjNWUtOGZkZWM3NmRiMWNjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,women on the verge of a nervous breakdown (mujeres al borde de un ataque de nervios)
3068,"Verdict, The",Drama|Mystery,tt0084855,1982.0,https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_.jpg,"verdict, the"
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi,tt0086856,1984.0,https://m.media-amazon.com/images/M/MV5BMmE1OWZjYjctYzZlNi00YmEyLTg4YWYtZDc4NTE2ODZlYzhhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,"adventures of buckaroo banzai across the 8th dimension, the"
3071,Stand and Deliver,Comedy|Drama,tt0094027,1988.0,https://m.media-amazon.com/images/M/MV5BMTQ2MjA4MTcwOF5BMl5BanBnXkFtZTgwNTI4OTI1MDE@._V1_.jpg,stand and deliver
3072,Moonstruck,Comedy|Romance,tt0093565,1987.0,https://m.media-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_.jpg,moonstruck
3073,"Sandpiper, The",Drama|Romance,tt0059674,1965.0,https://m.media-amazon.com/images/M/MV5BZDM3MGIwN2QtN2MzOS00NDEwLTk1YTktYWU3MThmNzJiZmIyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,"sandpiper, the"
3074,Jeremiah Johnson,Western,tt0068762,1972.0,https://m.media-amazon.com/images/M/MV5BYzE0NWI0ZDctYjkwNi00YTM3LWI4MjYtZGRlN2JiMjZmYzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,jeremiah johnson
3075,Repulsion,Drama|Horror,tt0059646,1965.0,https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,repulsion
3076,Irma la Douce,Comedy,tt0057187,1963.0,https://m.media-amazon.com/images/M/MV5BMDI2Njc0N2MtM2QxZi00MmQwLWFmZjEtODg0YTA0MGUyZTJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,irma la douce
3077,42 Up,Documentary,tt0164312,1998.0,https://m.media-amazon.com/images/M/MV5BNGVlMGE3MmQtNDhjYS00M2UwLWE0YzktOTk2OGQyZjhiZWNjXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_.jpg,42 up
3078,Liberty Heights,Drama,tt0165859,1999.0,https://m.media-amazon.com/images/M/MV5BMTQyNDY5MzczMF5BMl5BanBnXkFtZTYwMjY4MzQ3._V1_.jpg,liberty heights
3079,Mansfield Park,Comedy|Drama|Romance,tt0178737,1999.0,https://m.media-amazon.com/images/M/MV5BNjUyNDg5OWUtYjZmMC00MmQ4LThjZjYtZmE4MzBhMzI2MzQ1XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_.jpg,mansfield park
3081,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,tt0162661,1999.0,https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_.jpg,sleepy hollow
3082,"World Is Not Enough, The",Action|Adventure|Thriller,tt0143145,1999.0,https://m.media-amazon.com/images/M/MV5BMjA0MzUyNjg0MV5BMl5BanBnXkFtZTcwNDY5MDg0NA@@._V1_.jpg,"world is not enough, the"
3083,All About My Mother (Todo sobre mi madre),Drama,tt0185125,1999.0,https://m.media-amazon.com/images/M/MV5BODMyYTc3YmItZDYwZC00ZmU1LTgyNGUtMDU4NDhiOWExNmU3XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_.jpg,all about my mother (todo sobre mi madre)
3086,Babes in Toyland,Children|Comedy|Fantasy|Musical,tt0024852,1934.0,https://m.media-amazon.com/images/M/MV5BZTYxNzA3ZDUtYTM2MC00MmM5LThmNzUtMDgzZWJmYjcyNTc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,babes in toyland
3087,Scrooged,Comedy|Fantasy|Romance,tt0096061,1988.0,https://m.media-amazon.com/images/M/MV5BM2NlMDQzMDktNTMyZS00MjBjLWI0MmEtMzgzZDM2ZTVkNzE1XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,scrooged
3088,Harvey,Comedy|Fantasy,tt0042546,1950.0,https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,harvey
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),Drama,tt0040522,1948.0,https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,bicycle thieves (a.k.a. the bicycle thief) (a.k.a. the bicycle thieves) (ladri di biciclette)
